Title,Price,Brand,Size,Link,Likes,Dataid,MarketStatus,SearchDate,Upload_date,Images,SearchCount,Page,Title_norm,Brand_norm,EmbedText,ProductId,VariantId,VariantText,DealScore,DealNotes
FIFA 16,16.45,No brand,0,https://www.vinted.it/items/8274519576-fifa-16?referrer=catalog,0,8274519576,Sold,27/02/2026 19:31:57,,https://images1.vinted.net/t/05_00e21_NoAfe1Sc1Xuoa5yWtHWZMJgc/310x430/1772213784.webp?s=bc1626de1078ac2f7b0cfae51850600524fbbf3d,1,2,fifa 16,no brand,fifa 16 | no brand | 0,30,94,fifa 16,,new_variant_created
Vend jeu ps4 Ghost Recon Breakpoint,16.45,No brand,0,https://www.vinted.it/items/8281935219-vend-jeu-ps4-ghost-recon-breakpoint?referrer=catalog,0,8281935219,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/03_01d7d_YLMeQUtzk7J5c3QAVcABGb7B/310x430/1772296009.webp?s=4db79604a26dc606efbdd63bf07a2d37d5ac5bcb,4,5,vend jeu ps4 ghost recon breakpoint,no brand,vend jeu ps4 ghost recon breakpoint | no brand | 0,-1,-1,,,unassigned_product
Just cause4  steelbook edition,13.3,No brand,0,https://www.vinted.it/items/8281912279-just-cause4-steelbook-edition?referrer=catalog,0,8281912279,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/05_003c4_wNDcUZsxZFH11p5Djpi8LtHh/310x430/1772295884.webp?s=fef132814b16d210ce4d5fa2408170009366493f,4,5,just cause4 steelbook edition,no brand,just cause4 steelbook edition | no brand | 0,-1,-1,,,unassigned_product
Jeu Horizon zéro dawn sur ps4,11.2,No brand,0,https://www.vinted.it/items/8281908579-jeu-horizon-zero-dawn-sur-ps4?referrer=catalog,0,8281908579,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/01_00420_y3QrYYRHriK77Q63Nfno3iwq/310x430/1772298276.webp?s=bd4d230a814ea43e2ccf9d97a76d7c2034690e1c,4,5,jeu horizon zero dawn sur ps4,no brand,jeu horizon zero dawn sur ps4 | no brand | 0,37,119,jeu horizon zero dawn sur ps4,0.6744908094406128,
Faceplate ps4,14.35,PlayStation,0,https://www.vinted.it/items/8281905689-faceplate-ps4?referrer=catalog,0,8281905689,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/05_01229_F9x4Hk8SjQFAck63PzCCB5M9/310x430/1772295848.webp?s=dda12faeacdb7c3c81c60cd5df7690e7fca503b7,4,5,faceplate ps4,playstation,faceplate ps4 | playstation | 0,-1,-1,,,unassigned_product
🔥 Ghost Recon Breakpoint PS4 – Prezzo trattabile,21.69,No brand,0,https://www.vinted.it/items/8281899760-ghost-recon-breakpoint-ps4-prezzo-trattabile?referrer=catalog,0,8281899760,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/06_01e5b_kb2mjQCrMYh4yXJZcLr6qxjz/310x430/1772295815.webp?s=5766c37e36fe411993da8026511146d246c89b15,4,5,ghost recon breakpoint ps4 prezzo trattabile,no brand,ghost recon breakpoint ps4 prezzo trattabile | no brand | 0,-1,-1,,,unassigned_product
FIFA 21,5.95,No brand,0,https://www.vinted.it/items/8281897196-fifa-21?referrer=catalog,0,8281897196,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/06_008e9_higAirHGYxXECcH8LJ6nVxJE/310x430/1772295802.webp?s=dbc369f293fe7231df79d8dfdb6668d4f001359f,4,5,fifa 21,no brand,fifa 21 | no brand | 0,30,94,fifa 21,0.6744906306266785,
Hogwarts Legacy ps4,37.45,No brand,0,https://www.vinted.it/items/8281897931-hogwarts-legacy-ps4?referrer=catalog,0,8281897931,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/06_0198a_CV9i89jY2V6DM5cXZ8CZ14my/310x430/1772295805.webp?s=b01310060105af73755d3312cf3326b5e9b93064,4,5,hogwarts legacy ps4,no brand,hogwarts legacy ps4 | no brand | 0,-1,-1,,,unassigned_product
Horizon Forbidden West ps4,16.45,No brand,0,https://www.vinted.it/items/8281892995-horizon-forbidden-west-ps4?referrer=catalog,5,8281892995,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/06_01cdf_phMZ2QCRMaxuoLJQAHsW1uGh/310x430/1772295779.webp?s=98b3e51662bb22150acc4f2428fca40e7f8ac4e8,4,5,horizon forbidden west ps4,no brand,horizon forbidden west ps4 | no brand | 0,37,119,horizon forbidden west ps4,0.0,
Jeu call of duty modern warfare,16.45,No brand,0,https://www.vinted.it/items/8281891495-jeu-call-of-duty-modern-warfare?referrer=catalog,1,8281891495,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/05_00ab6_TxdJimcKvySfBXQqodxe3md6/310x430/1772295771.webp?s=01a3c7eee4bb0567a6387a1d66968030713efe60,4,5,jeu call of duty modern warfare,no brand,jeu call of duty modern warfare | no brand | 0,14,139,jeu call of duty modern warfare,0.0,
Dead space 3 steelbook nuova aperta,5.94,SteelBook,0,https://www.vinted.it/items/8280968046-dead-space-3-steelbook-nuova-aperta?referrer=catalog,2,8280968046,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/05_020c5_mnuzP2zy29Kwy7nffp8XngJz/310x430/1772290933.webp?s=a1e940aad9d162d0988e2879a54d29b776767feb,4,5,dead space 3 steelbook nuova aperta,steelbook,dead space 3 steelbook nuova aperta | steelbook | 0,-1,-1,,,unassigned_product
Jeux playstation 4,16.45,No brand,0,https://www.vinted.it/items/8281879588-jeux-playstation-4?referrer=catalog,0,8281879588,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/05_0137a_u4AvJsXqj7r5Rv3mfYMCxbWi/310x430/1772295706.webp?s=16114b7d43fd6798bb3f0b86e59437a64afb2b77,4,5,jeux playstation 4,no brand,jeux playstation 4 | no brand | 0,47,98,jeux playstation,-0.6744908094406128,
Jeux PS4 ou ps5 2k25,11.2,No brand,0,https://www.vinted.it/items/8281877130-jeux-ps4-ou-ps5-2k25?referrer=catalog,3,8281877130,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/01_00b01_5zGhtZ9fFKdTmBEGLour6FuS/310x430/1772295692.webp?s=ce98306a6784348c4707210c4ea29e8f0f3237f7,4,5,jeux ps4 ou ps5 2k25,no brand,jeux ps4 ou ps5 2k25 | no brand | 0,64,96,jeux ps4 ou ps5 2k25,0.26979631185531616,
Ps4 pro noire 1to + manette d’origine et fc24,158.2,PlayStation,0,https://www.vinted.it/items/8281874645-ps4-pro-noire-1to-manette-dorigine-et-fc24?referrer=catalog,1,8281874645,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/01_0037e_CpLMWqtPQvABdiWSNshT6Uz9/310x430/1772295678.webp?s=8235272e71a9146ae90df6fbd4537b7d78a799a9,4,5,ps4 pro noire 1to manette d origine et fc24,playstation,ps4 pro noire 1to manette d origine et fc24 | playstation | 0,81,153,ps4 pro noire 1to manette origine et fc24,-2.3933541774749756,
PS4 game Ghost Recon Breakpoint,5.95,No brand,0,https://www.vinted.it/items/8281874011-ps4-game-ghost-recon-breakpoint?referrer=catalog,0,8281874011,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/01_01656_uYA63LM4vLV96iEpAa1VjiAW/310x430/1772295675.webp?s=f68a7fd0737438310d50afac73c9f4fad8c1fc8a,4,5,ps4 game ghost recon breakpoint,no brand,ps4 game ghost recon breakpoint | no brand | 0,64,96,ps4 game ghost recon breakpoint,0.4442870020866394,very_low_vs_variant_median
Ni No Kuni 2 edition collector,116.2,No brand,0,https://www.vinted.it/items/8281871102-ni-no-kuni-2-edition-collector?referrer=catalog,1,8281871102,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/05_02086_eJBibjtk5UbuavUJcScZPevt/310x430/1772295660.webp?s=2ddbffb48deb0fdff4e9c24504bdaf8f29bfcc98,4,5,ni no kuni 2 edition collector,no brand,ni no kuni 2 edition collector | no brand | 0,-1,-1,,,unassigned_product
Vendo giochi ps4,32.2,No brand,0,https://www.vinted.it/items/8281869202-vendo-giochi-ps4?referrer=catalog,1,8281869202,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/01_01abb_1t5QdU8hCakRiiNsUjL9iJ2q/310x430/1772295650.webp?s=b9bd90ec70c36f39dcbf123091e90c2f385d12ef,4,5,vendo giochi ps4,no brand,vendo giochi ps4 | no brand | 0,64,96,vendo giochi ps4,-2.428166627883911,
Gta5 ps4,11.2,No brand,0,https://www.vinted.it/items/8281866247-gta5-ps4?referrer=catalog,1,8281866247,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/03_020fc_irRaYZdzmTUfF8C7bdSwConx/310x430/1772295634.webp?s=0dd4cab9064293abf60b4f0370e6c682ece11ade,4,5,gta5 ps4,no brand,gta5 ps4 | no brand | 0,35,116,gta5 ps4,1.6380491256713867,
Wolfenstein PS4,5.95,No brand,0,https://www.vinted.it/items/8281860676-wolfenstein-ps4?referrer=catalog,6,8281860676,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/05_016ff_y7MLPRzivTzGg8gr82Q7H5rw/310x430/1772295604.webp?s=b6e0f8a6a4ba6bbc4482718c07bf7ed142ab8d25,4,5,wolfenstein ps4,no brand,wolfenstein ps4 | no brand | 0,7,130,wolfenstein ps4,0.5192194581031799,
Star Wars Battlefront II – PS4 – Jeu neuf sous blister,32.15,No brand,0,https://www.vinted.it/items/8281850501-star-wars-battlefront-ii-ps4-jeu-neuf-sous-blister?referrer=catalog,0,8281850501,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/06_019c6_cxAMjCWKzVnyKz5YDT2eK4Vc/310x430/1772295549.webp?s=fcd955a021a564f6f493723aea8caa5256cf0d4e,4,5,star wars battlefront ii ps4 jeu neuf sous blister,no brand,star wars battlefront ii ps4 jeu neuf sous blister | no brand | 0,-1,-1,,,unassigned_product
New tales from the Borderlands ps4 NEUF,5.95,No brand,0,https://www.vinted.it/items/8281852357-new-tales-from-the-borderlands-ps4-neuf?referrer=catalog,12,8281852357,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/06_005b3_voc43X5vJjJbZ9eecqZvKT2U/310x430/1772295560.webp?s=d39663dc38c96111262ff4f07456c8ad63efb399,4,5,new tales from the borderlands ps4 neuf,no brand,new tales from the borderlands ps4 neuf | no brand | 0,-1,-1,,,unassigned_product
God of War PS4,13.3,No brand,0,https://www.vinted.it/items/8281848234-god-of-war-ps4?referrer=catalog,0,8281848234,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/05_01a55_PrW2HdQXt5jE26cJrw3juAkM/310x430/1772295537.webp?s=55264dbf38384fa5777957f173ba2d428587e9bc,4,5,god of war ps4,no brand,god of war ps4 | no brand | 0,32,113,god of war ps4,0.0,
Manette PlayStation ps4 état neuf,21.69,No brand,0,https://www.vinted.it/items/8281845029-manette-playstation-ps4-etat-neuf?referrer=catalog,31,8281845029,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/01_024b0_U8QajwUGKKt2ms38UvnZt4xS/310x430/1772295520.webp?s=6bb5e852103e2a4d6fe67e6c22fdb6805290e79e,4,5,manette playstation ps4 etat neuf,no brand,manette playstation ps4 etat neuf | no brand | 0,81,153,manette playstation ps4 etat neuf,0.4353625178337097,
efootball pes 2020,6.48,No brand,0,https://www.vinted.it/items/8281837386-efootball-pes-2020?referrer=catalog,0,8281837386,On Sale,01/03/2026 00:24:43,,https://images1.vinted.net/t/01_013e2_aTiYnHjhhBG4CpL9QPyJqCCJ/310x430/1772295481.webp?s=766ccebe2043be02b955d85c0c26475b5fc4135f,4,5,efootball pes 2020,no brand,efootball pes 2020 | no brand | 0,-1,-1,,,unassigned_product
Among Us Crewmate Edition 💥 Playstation 4 💥 New/Neuf/Nuevo,21.69,No brand,0,https://www.vinted.it/items/8283370226-among-us-crewmate-edition-playstation-4-newneufnuevo?referrer=catalog,7,8283370226,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/06_01b97_aUGiBnb7qKGRfnY2oDnXiTWv/310x430/1772305631.webp?s=a7b6caf1d0d564d5d67ea38a6267b8f7f5216827,4,3,among us crewmate edition playstation 4 new neuf nuevo,no brand,among us crewmate edition playstation 4 new neuf nuevo | no brand | 0,-1,-1,,,unassigned_product
Manette ps4 neuf 🎮,20.64,No brand,0,https://www.vinted.it/items/8283363527-manette-ps4-neuf?referrer=catalog,33,8283363527,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/04_00e76_eAm1XJN9CiGzsnPhtRph4tz4/310x430/1772305574.webp?s=0a099c682745798abc73426b4ea37a932b656f51,4,3,manette ps4 neuf,no brand,manette ps4 neuf | no brand | 0,54,160,manette ps4 neuf,-0.4290088713169098,
Jogo “Watch Dogs 2” PS4 - Nunca utilizado,9.1,No brand,0,https://www.vinted.it/items/8283363011-jogo-watch-dogs-2-ps4-nunca-utilizado?referrer=catalog,1,8283363011,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/03_011e5_tFEY6Saahe7Gy6FaG8yspaE5/310x430/1772305569.webp?s=8b7e138783d03729a8d9de1a7e3649f565489864,4,3,jogo watch dogs 2 ps4 nunca utilizado,no brand,jogo watch dogs 2 ps4 nunca utilizado | no brand | 0,-1,-1,,,unassigned_product
The last of us remastered ps4,11.2,No brand,0,https://www.vinted.it/items/8283360739-the-last-of-us-remastered-ps4?referrer=catalog,3,8283360739,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/05_01787_EjbWoGwDvUx39K6h3nmRFnKF/310x430/1772305550.webp?s=ef370ea1de1f6fdd44a1c25dee450b2c757c3096,4,3,the last of us remastered ps4,no brand,the last of us remastered ps4 | no brand | 0,27,109,the last of us remastered ps4,0.9635584950447083,
Jeu ps4 Neuf 🎀,16.45,No brand,0,https://www.vinted.it/items/8283357396-jeu-ps4-neuf?referrer=catalog,4,8283357396,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/06_014ad_6bLpAj29mac3xd8zjpMApTv8/310x430/1772305522.webp?s=5a71cf0ce7db8d91f2698047efc42723309e5db1,4,3,jeu ps4 neuf,no brand,jeu ps4 neuf | no brand | 0,62,115,jeu ps4 neuf,-0.505868136882782,
Playstation 4 Disgaea 4 Complete + nieuw in seal,32.2,No brand,0,https://www.vinted.it/items/8283345954-playstation-4-disgaea-4-complete-nieuw-in-seal?referrer=catalog,2,8283345954,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/05_024a0_qbUZiuGtBZfUhz5TFishefpd/310x430/1772305424.webp?s=05bcd49a3b6e9a2bd4b7465dfafc87175f8364a0,4,3,playstation 4 disgaea 4 complete nieuw in seal,no brand,playstation 4 disgaea 4 complete nieuw in seal | no brand | 0,-1,-1,,,unassigned_product
call of duty black ops 4,11.2,No brand,0,https://www.vinted.it/items/8283344050-call-of-duty-black-ops-4?referrer=catalog,1,8283344050,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/04_0157e_mXZYHL2qxtGoHbAUxXaCLtMh/310x430/1772305407.webp?s=dbb384f3bf4574fa756cff80dd02f956a4cc41e8,4,3,call of duty black ops 4,no brand,call of duty black ops 4 | no brand | 0,15,100,call of duty black ops,0.4478788673877716,
Casque PlayStation 4 call of duty,37.45,PlayStation,0,https://www.vinted.it/items/8283291344-casque-playstation-4-call-of-duty?referrer=catalog,0,8283291344,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/05_00565_MuAH9wnMyaKymNp2Q9MabSSG/310x430/1772304964.webp?s=0677c550757a88100dd0a7d455bec28017d1e3e6,4,3,casque playstation 4 call of duty,playstation,casque playstation 4 call of duty | playstation | 0,-1,-1,,,unassigned_product
Console PS4 slim neuve,305.2,PlayStation,0,https://www.vinted.it/items/8283342584-console-ps4-slim-neuve?referrer=catalog,1,8283342584,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/05_004d7_Nk4jBMrKsPJjvz8u8NLSqSkv/310x430/1772305395.webp?s=28e23f23108ad56fce04837b4db1bfce6fc228c9,4,3,console ps4 slim neuve,playstation,console ps4 slim neuve | playstation | 0,81,153,console ps4 slim neuve,-5.439441204071045,
Ratchet and Clank playstation 4,4.9,No brand,0,https://www.vinted.it/items/8283323758-ratchet-and-clank-playstation-4?referrer=catalog,5,8283323758,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/06_01c4a_28nj72451QQU3Bpavkvk3r2c/310x430/1772305237.webp?s=6dca848317f2298603d588f205ca736091543070,4,3,ratchet and clank playstation 4,no brand,ratchet and clank playstation 4 | no brand | 0,-1,-1,,,unassigned_product
Volante Hori Racing Wheel Apex PS5 PC PS4 Come Nuovo Testato PlayStation,92.58,Hori,0,https://www.vinted.it/items/8283317304-volante-hori-racing-wheel-apex-ps5-pc-ps4-come-nuovo-testato-playstation?referrer=catalog,1,8283317304,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/06_01895_NfhJCFhZy5HuAY3NWcv5KiJx/310x430/1772305182.webp?s=c73ca5584a86a551fb9c6bd38a24b76359c6e88d,4,3,volante hori racing wheel apex ps5 pc ps4 come nuovo testato playstation,hori,volante hori racing wheel apex ps5 pc ps4 come nuovo testato playstation | hori | 0,-1,-1,,,unassigned_product
juegos play,42.7,No brand,0,https://www.vinted.it/items/8283314165-juegos-play?referrer=catalog,0,8283314165,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/05_0127d_5zAL1Y3GvhrHcAd6U5rxtvzw/310x430/1772305156.webp?s=40ad37e53680707f4560614500c335a5a498fbf8,4,3,juegos play,no brand,juegos play | no brand | 0,47,98,juegos play,-4.0469441413879395,
Call of duty PS4,21.7,No brand,0,https://www.vinted.it/items/8283294134-call-of-duty-ps4?referrer=catalog,1,8283294134,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/05_007e2_yxtoLGhFkUYzSJnzUwYMn4sJ/310x430/1772304988.webp?s=351ed40ecdfa965ac3ef9681aef441c61716b029,4,3,call of duty ps4,no brand,call of duty ps4 | no brand | 0,13,101,call of duty ps4,-1.079185128211975,
F1 24,34.3,No brand,0,https://www.vinted.it/items/8283291212-f1-24?referrer=catalog,4,8283291212,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/06_00b64_LRWMzK9JWiXgZ9LctkBPn6cn/310x430/1772304963.webp?s=e84cbf7f5e80d8c36fc6266d3aee3b7d68886250,4,3,f1 24,no brand,f1 24 | no brand | 0,7,130,f1 24,-2.2845654487609863,
Friday the 13th,16.45,No brand,0,https://www.vinted.it/items/8283288005-friday-the-13th?referrer=catalog,2,8283288005,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/05_00640_jxyT62BQGsF5jC76B56vYkcw/310x430/1772304936.webp?s=106fa4544df40990d83116e106a08d514e690ab8,4,3,friday the 13th,no brand,friday the 13th | no brand | 0,-1,-1,,,unassigned_product
Nike Flex Runner 4 (PS) Gr. 33 – Neu – Super bequem 💗,26.95,Nike,33,https://www.vinted.it/items/8283283126-nike-flex-runner-4-ps-gr-33-neu-super-bequem?referrer=catalog,7,8283283126,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/06_02116_oN47QeCJg1BepKSgVRHcZoAX/310x430/1772304896.webp?s=c1bc5a4751e60f29607b9bd943ba6c527f8717a6,4,3,nike flex runner 4 ps gr 33 neu super bequem,nike,nike flex runner 4 ps gr 33 neu super bequem | nike | 33,-1,-1,,,unassigned_product
Valentino Rossi the game ps4/ps5,8.05,No brand,0,https://www.vinted.it/items/8283281938-valentino-rossi-the-game-ps4ps5?referrer=catalog,0,8283281938,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/06_0201e_PYcycbTUY988anmkRgjEe1Gn/310x430/1772304886.webp?s=f20cc8bd809d23d36ce3e64f912837a0bc0d551b,4,3,valentino rossi the game ps4 ps5,no brand,valentino rossi the game ps4 ps5 | no brand | 0,64,96,valentino rossi the game ps4 ps5,0.6744906902313232,
Call of duty PS4,21.7,No brand,0,https://www.vinted.it/items/8283280240-call-of-duty-ps4?referrer=catalog,3,8283280240,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/05_00536_DyWBhc94gMxLxTEp5H1MyYzG/310x430/1772304872.webp?s=581b3864d7b8ffbe7f07ee1e1b8702ef7966778d,4,3,call of duty ps4,no brand,call of duty ps4 | no brand | 0,13,101,call of duty ps4,-1.079185128211975,
Comando Sony DualShock 4 Preto PS4 + Cabo alimentacão,29.05,Sony,0,https://www.vinted.it/items/8281780219-comando-sony-dualshock-4-preto-ps4-cabo-alimentacao?referrer=catalog,0,8281780219,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/06_00b33_yWNngm4Mmz4W5n9KdiFe6bZx/310x430/1772295177.webp?s=f06a1ec80075167d2daf532ccfe99e436cc9d4cf,4,3,comando sony dualshock 4 preto ps4 cabo alimentacao,sony,comando sony dualshock 4 preto ps4 cabo alimentacao | sony | 0,89,107,comando sony dualshock preto ps4 cabo alimentacao,0.0,
Red dead redemption 2 ps4,16.45,No brand,0,https://www.vinted.it/items/8283265707-red-dead-redemption-2-ps4?referrer=catalog,1,8283265707,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/06_01a86_Zdghb7CkMFGF2DLcLBWbE41T/310x430/1772304752.webp?s=6e788e572f78b44e00f024a0235493dd5d8ea780,4,3,red dead redemption 2 ps4,no brand,red dead redemption 2 ps4 | no brand | 0,41,134,red dead redemption ps4,0.0,
NEUF jeu pour nintendo switch Bayonetta,26.95,No brand,0,https://www.vinted.it/items/8283230562-neuf-jeu-pour-nintendo-switch-bayonetta?referrer=catalog,2,8283230562,Sold,01/03/2026 00:23:54,,https://images1.vinted.net/t/06_015c5_RKfjbzkiBu6ntpQzvpEiJeoK/310x430/1772304467.webp?s=98ba7899563b76313cd14a749a23e1bc4bd03ca7,4,3,neuf jeu pour nintendo switch bayonetta,no brand,neuf jeu pour nintendo switch bayonetta | no brand | 0,-1,-1,,,unassigned_product
PS4 Fifa 21,5.95,No brand,0,https://www.vinted.it/items/8284039597-ps4-fifa-21?referrer=catalog,20,8284039597,Sold,01/03/2026 00:23:29,,https://images1.vinted.net/t/06_004c4_C5KYQageoNEKkzncpwGxWJnf/310x430/1772311733.webp?s=b5e4d28e544e93ca2b31ddc426f5a4c7ad3191a4,4,2,ps4 fifa 21,no brand,ps4 fifa 21 | no brand | 0,5,99,ps4 fifa 21,0.1686227023601532,
PS4 Dear Esther landmark edition LRG,74.2,No brand,0,https://www.vinted.it/items/8284034526-ps4-dear-esther-landmark-edition-lrg?referrer=catalog,25,8284034526,Sold,01/03/2026 00:23:29,,https://images1.vinted.net/t/05_01d1b_H8hi7pbzfx7XKH9y9SbU5u2U/310x430/1772311682.webp?s=ccebf20ee002b8edc5305657e56cf09e9672b965,4,2,ps4 dear esther landmark edition lrg,no brand,ps4 dear esther landmark edition lrg | no brand | 0,62,115,ps4 dear esther landmark edition lrg,-9.780115127563477,
PS4 Lego Batman 3 au dela de Gotham,16.45,No brand,0,https://www.vinted.it/items/8283974757-ps4-lego-batman-3-au-dela-de-gotham?referrer=catalog,20,8283974757,Sold,01/03/2026 00:23:29,,https://images1.vinted.net/t/05_004d9_aKj6vW8wVKZM4fUxWZdVnHih/310x430/1772311083.webp?s=6dfedc45903365fb75889d09a1477d373d06181c,4,2,ps4 lego batman 3 au dela de gotham,no brand,ps4 lego batman 3 au dela de gotham | no brand | 0,62,115,ps4 lego batman au dela de gotham,-0.505868136882782,
Hogwarts legacy PS4,14.25,No brand,0,https://www.vinted.it/items/8283914245-hogwarts-legacy-ps4?referrer=catalog,2,8283914245,Sold,01/03/2026 00:23:29,,https://images1.vinted.net/t/05_00051_9msjj5UUSi18X4NrCkjMTJRJ/310x430/1772310488.webp?s=4cc73fcd1dc7c1c891c1351196ef0b54022525e8,4,2,hogwarts legacy ps4,no brand,hogwarts legacy ps4 | no brand | 0,-1,-1,,,unassigned_product
Videogioco saints row ps4,21.69,No brand,0,https://www.vinted.it/items/8283530950-videogioco-saints-row-ps4?referrer=catalog,0,8283530950,Sold,01/03/2026 00:23:29,,https://images1.vinted.net/t/04_01d95_U2ZBik2FrynZ7czx5XA2LYn2/310x430/1772307015.webp?s=cb1b777cac32c6b407162306b8b19b4e2984c499,4,2,videogioco saints row ps4,no brand,videogioco saints row ps4 | no brand | 0,-1,-1,,,unassigned_product
NEUF jeu pour nintendo switch Power wash simulator,13.3,No brand,0,https://www.vinted.it/items/8283523562-neuf-jeu-pour-nintendo-switch-power-wash-simulator?referrer=catalog,0,8283523562,Sold,01/03/2026 00:23:29,,https://images1.vinted.net/t/01_0109e_UognSqeL6qXtSrjxvnqEQ7iy/310x430/1772306949.webp?s=726993508ca0b98c664761737cfc131f888c6308,4,2,neuf jeu pour nintendo switch power wash simulator,no brand,neuf jeu pour nintendo switch power wash simulator | no brand | 0,-1,-1,,,unassigned_product
